# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.0.0 Manufacturer: HUAWEI Model: VKY-TL00
# 
# ElapsedRealtimeMillis,UtcTimeMillis,Svid,Cn0DbHz,angleZ,angleX,angleY
# 
282343871,1222628480000,13,36.651756286621094,-145.33699,-81.463326,-15.945396
282343871,1222628480000,15,26.390945434570312,-145.33699,-81.463326,-15.945396
282343871,1222628480000,21,11.919843673706055,-145.33699,-81.463326,-15.945396
282343871,1222628480000,27,7.273771286010742,-145.33699,-81.463326,-15.945396
282343871,1222628480000,28,31.538684844970703,-145.33699,-81.463326,-15.945396
282343871,1222628480000,30,32.79789352416992,-145.33699,-81.463326,-15.945396
282343871,1222628480000,2,33.00031280517578,-145.33699,-81.463326,-15.945396
282343871,1222628480000,18,17.47898292541504,-145.33699,-81.463326,-15.945396
282343871,1222628480000,12,30.740625381469727,-145.33699,-81.463326,-15.945396
282343871,1222628480000,11,36.631351470947266,-145.33699,-81.463326,-15.945396
282343872,1222628480000,1,30.78026008605957,-145.33699,-81.463326,-15.945396
282343872,1222628480000,19,12.068227767944336,-145.33699,-81.463326,-15.945396
282343872,1222628480000,17,27.319021224975586,-145.33699,-81.463326,-15.945396
282343872,1222628480000,8,25.688432693481445,-145.33699,-81.463326,-15.945396
282344861,1222628481000,2,28.72186279296875,-68.73027,-78.18969,38.53407
282344862,1222628481000,5,36.144039154052734,-68.73027,-78.18969,38.53407
282344862,1222628481000,7,27.76610565185547,-68.73027,-78.18969,38.53407
282344862,1222628481000,8,7.0,-68.73027,-78.18969,38.53407
282344862,1222628481000,9,13.960386276245117,-68.73027,-78.18969,38.53407
282344862,1222628481000,13,33.781654357910156,-68.73027,-78.18969,38.53407
282344863,1222628481000,15,22.172279357910156,-68.73027,-78.18969,38.53407
282344863,1222628481000,21,11.46539306640625,-68.73027,-78.18969,38.53407
282344863,1222628481000,27,7.0,-68.73027,-78.18969,38.53407
282344863,1222628481000,28,29.723142623901367,-68.73027,-78.18969,38.53407
282344863,1222628481000,30,31.544897079467773,-68.73027,-78.18969,38.53407
282344863,1222628481000,2,31.96444320678711,-68.73027,-78.18969,38.53407
282344863,1222628481000,18,18.50861167907715,-68.73027,-78.18969,38.53407
282344863,1222628481000,12,32.8984375,-68.73027,-78.18969,38.53407
282344863,1222628481000,11,33.25840377807617,-68.73027,-78.18969,38.53407
282344864,1222628481000,1,27.77840805053711,-68.73027,-78.18969,38.53407
282344864,1222628481000,19,12.506267547607422,-68.73027,-78.18969,38.53407
282344864,1222628481000,17,26.116519927978516,-68.73027,-78.18969,38.53407
282344864,1222628481000,8,28.13458251953125,-68.73027,-78.18969,38.53407
282345867,1222628482000,2,29.136316299438477,-54.425983,-84.361565,-19.692022
282345867,1222628482000,5,37.608036041259766,-54.425983,-84.361565,-19.692022
282345867,1222628482000,7,25.77250862121582,-54.425983,-84.361565,-19.692022
282345867,1222628482000,8,7.0,-54.425983,-84.361565,-19.692022
282345868,1222628482000,9,13.100177764892578,-54.425983,-84.361565,-19.692022
282345868,1222628482000,13,34.884056091308594,-54.425983,-84.361565,-19.692022
282345868,1222628482000,15,20.986005783081055,-54.425983,-84.361565,-19.692022
282345868,1222628482000,21,11.36269760131836,-54.425983,-84.361565,-19.692022
282345868,1222628482000,27,7.0,-54.425983,-84.361565,-19.692022
282345868,1222628482000,28,26.417633056640625,-54.425983,-84.361565,-19.692022
282345868,1222628482000,30,28.658275604248047,-54.425983,-84.361565,-19.692022
282345868,1222628482000,2,27.85951805114746,-54.425983,-84.361565,-19.692022
282345868,1222628482000,18,19.008892059326172,-54.425983,-84.361565,-19.692022
282345868,1222628482000,12,35.317588806152344,-54.425983,-84.361565,-19.692022
282345869,1222628482000,11,29.993188858032227,-54.425983,-84.361565,-19.692022
282345869,1222628482000,1,28.277849197387695,-54.425983,-84.361565,-19.692022
282345870,1222628482000,19,12.090570449829102,-54.425983,-84.361565,-19.692022
282345870,1222628482000,17,28.79472541809082,-54.425983,-84.361565,-19.692022
282345870,1222628482000,8,27.7227725982666,-54.425983,-84.361565,-19.692022
282346868,1222628483000,2,36.50372314453125,39.73667,-81.608894,50.630684
282346868,1222628483000,5,34.050758361816406,39.73667,-81.608894,50.630684
282346868,1222628483000,7,24.05095672607422,39.73667,-81.608894,50.630684
282346868,1222628483000,8,7.0,39.73667,-81.608894,50.630684
282346868,1222628483000,9,12.963489532470703,39.73667,-81.608894,50.630684
282346868,1222628483000,13,34.841468811035156,39.73667,-81.608894,50.630684
282346869,1222628483000,15,21.12525177001953,39.73667,-81.608894,50.630684
282346869,1222628483000,21,10.720096588134766,39.73667,-81.608894,50.630684
282346869,1222628483000,27,7.517547607421875,39.73667,-81.608894,50.630684
282346869,1222628483000,28,27.69219207763672,39.73667,-81.608894,50.630684
282346869,1222628483000,30,27.506046295166016,39.73667,-81.608894,50.630684
282346869,1222628483000,2,28.861406326293945,39.73667,-81.608894,50.630684
282346869,1222628483000,18,14.499862670898438,39.73667,-81.608894,50.630684
282346869,1222628483000,12,32.521949768066406,39.73667,-81.608894,50.630684
282346869,1222628483000,11,26.02395248413086,39.73667,-81.608894,50.630684
282346869,1222628483000,1,28.49178695678711,39.73667,-81.608894,50.630684
282346870,1222628483000,19,11.75859260559082,39.73667,-81.608894,50.630684
282346870,1222628483000,17,29.722946166992188,39.73667,-81.608894,50.630684
282346870,1222628483000,8,25.853515625,39.73667,-81.608894,50.630684
282347863,1222628484000,2,37.86246109008789,14.485423,-85.58425,3.5763345
282347863,1222628484000,5,34.25215530395508,14.485423,-85.58425,3.5763345
282347863,1222628484000,7,22.47661781311035,14.485423,-85.58425,3.5763345
282347863,1222628484000,8,7.0,14.485423,-85.58425,3.5763345
282347863,1222628484000,9,13.064352035522461,14.485423,-85.58425,3.5763345
282347864,1222628484000,13,35.89814758300781,14.485423,-85.58425,3.5763345
282347864,1222628484000,15,24.784812927246094,14.485423,-85.58425,3.5763345
282347864,1222628484000,21,10.672428131103516,14.485423,-85.58425,3.5763345
282347864,1222628484000,27,7.0,14.485423,-85.58425,3.5763345
282347864,1222628484000,28,31.46573829650879,14.485423,-85.58425,3.5763345
282347864,1222628484000,30,30.132213592529297,14.485423,-85.58425,3.5763345
282347864,1222628484000,2,32.87680435180664,14.485423,-85.58425,3.5763345
282347864,1222628484000,18,16.33854866027832,14.485423,-85.58425,3.5763345
282347864,1222628484000,12,30.436511993408203,14.485423,-85.58425,3.5763345
282347864,1222628484000,11,27.98470115661621,14.485423,-85.58425,3.5763345
282347865,1222628484000,1,30.52017593383789,14.485423,-85.58425,3.5763345
282347865,1222628484000,19,11.322885513305664,14.485423,-85.58425,3.5763345
282347865,1222628484000,17,28.542156219482422,14.485423,-85.58425,3.5763345
282347865,1222628484000,8,35.88557815551758,14.485423,-85.58425,3.5763345
282348856,1222628485000,2,35.39273452758789,94.1386,-81.59274,40.23636
282348857,1222628485000,5,33.7166633605957,94.1386,-81.59274,40.23636
282348857,1222628485000,7,25.935348510742188,94.1386,-81.59274,40.23636
282348857,1222628485000,8,7.0,94.1386,-81.59274,40.23636
282348857,1222628485000,9,12.865900039672852,94.1386,-81.59274,40.23636
282348857,1222628485000,13,33.634674072265625,94.1386,-81.59274,40.23636
282348857,1222628485000,15,26.006004333496094,94.1386,-81.59274,40.23636
282348857,1222628485000,21,11.32335090637207,94.1386,-81.59274,40.23636
282348857,1222628485000,27,7.0,94.1386,-81.59274,40.23636
282348858,1222628485000,28,35.81874084472656,94.1386,-81.59274,40.23636
282348858,1222628485000,30,32.76825714111328,94.1386,-81.59274,40.23636
282348858,1222628485000,2,34.1204833984375,94.1386,-81.59274,40.23636
282348858,1222628485000,18,21.931047439575195,94.1386,-81.59274,40.23636
282348858,1222628485000,12,30.475309371948242,94.1386,-81.59274,40.23636
282348858,1222628485000,11,34.17378616333008,94.1386,-81.59274,40.23636
282348858,1222628485000,1,32.23118591308594,94.1386,-81.59274,40.23636
282348858,1222628485000,19,10.831787109375,94.1386,-81.59274,40.23636
282348858,1222628485000,17,28.11350440979004,94.1386,-81.59274,40.23636
282348858,1222628485000,8,38.027713775634766,94.1386,-81.59274,40.23636
282349864,1222628486000,2,32.64105987548828,113.485634,-84.70709,23.90205
282349864,1222628486000,5,31.762922286987305,113.485634,-84.70709,23.90205
282349865,1222628486000,7,25.47516632080078,113.485634,-84.70709,23.90205
282349865,1222628486000,8,7.0,113.485634,-84.70709,23.90205
282349865,1222628486000,9,12.00567626953125,113.485634,-84.70709,23.90205
282349865,1222628486000,13,30.73481559753418,113.485634,-84.70709,23.90205
282349865,1222628486000,15,24.360946655273438,113.485634,-84.70709,23.90205
282349865,1222628486000,21,13.367107391357422,113.485634,-84.70709,23.90205
282349865,1222628486000,27,7.0,113.485634,-84.70709,23.90205
282349865,1222628486000,28,37.85395812988281,113.485634,-84.70709,23.90205
282349865,1222628486000,30,33.89162063598633,113.485634,-84.70709,23.90205
282349866,1222628486000,2,32.02336502075195,113.485634,-84.70709,23.90205
282349866,1222628486000,18,23.64923858642578,113.485634,-84.70709,23.90205
282349866,1222628486000,12,30.765727996826172,113.485634,-84.70709,23.90205
282349866,1222628486000,11,39.32180404663086,113.485634,-84.70709,23.90205
282349866,1222628486000,1,33.218902587890625,113.485634,-84.70709,23.90205
282349866,1222628486000,19,12.327825546264648,113.485634,-84.70709,23.90205
282349866,1222628486000,17,25.25339126586914,113.485634,-84.70709,23.90205
282349866,1222628486000,8,40.311607360839844,113.485634,-84.70709,23.90205
282350855,1222628487000,2,30.949935913085938,144.95605,-84.84763,22.036226
